0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20	17	19	22	27	31	29	27	30	32	37	39	41	39	36	38	42	46	49	54	53	54	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23	19	16	19	23	27	24	28	25	29	34	30	27	24	22	25	28	24	21	24	21	24	1
40	44	41	43	47	43	39	41	38	34	38	42	40	38	34	30	27	31	33	37	40	42	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	6	9	11	7	10	14	12	14	11	14	11	14	14	17	14	13	11	7	10	7	5	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
6	2	5	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
12	15	19	15	13	10	14	12	9	12	15	18	16	15	17	14	19	21	18	22	19	21	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
14	17	22	19	20	24	25	26	23	18	13	9	13	10	6	3	1	3	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
15	12	16	19	23	27	30	27	31	35	39	35	36	38	35	31	33	29	31	29	32	30	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
10	7	10	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28	25	27	29	25	27	30	33	30	25	22	25	28	27	24	25	22	19	22	24	29	32	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
41	42	40	44	47	44	41	37	40	43	41	37	40	44	47	44	48	44	41	37	38	34	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
22	20	24	22	20	24	21	22	20	24	28	31	35	33	37	39	41	39	36	32	30	25	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
30	34	37	34	39	41	37	33	36	33	36	33	36	35	39	41	44	47	43	47	44	41	2
29	31	26	29	31	30	29	32	30	34	33	29	32	36	32	35	32	29	26	24	27	29	1
1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
24	21	17	21	18	15	12	14	11	9	13	16	14	18	21	19	20	22	19	21	19	15	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
14	18	14	11	9	6	10	12	8	6	9	12	15	12	8	4	2	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	24	22	19	21	25	29	25	28	26	23	26	24	27	24	27	25	30	34	39	40	37	2
15	18	16	14	10	13	9	5	1	5	1	0	0	0	0	0	0	0	0	0	0	0	2
32	29	25	24	29	26	24	27	24	27	24	22	26	23	21	17	13	13	11	14	11	6	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28	25	27	26	28	27	31	27	29	32	36	32	35	30	33	30	31	29	27	25	22	24	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
24	20	21	18	19	16	14	17	18	16	19	23	27	28	27	31	34	30	28	26	28	25	3
6	11	15	18	22	27	29	26	25	25	24	22	26	29	26	29	32	35	31	27	24	26	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9	6	3	7	10	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
12	15	20	17	14	18	16	13	16	14	17	20	18	20	16	13	17	17	22	26	28	22	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
20	22	18	21	24	30	34	37	34	32	29	27	23	26	23	25	22	19	17	19	22	20	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
17	16	19	26	28	31	28	25	21	24	27	28	31	28	24	29	32	34	37	39	34	32	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22	20	17	19	15	12	15	16	12	7	3	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8	11	8	5	7	10	9	13	11	8	10	6	2	0	0	0	0	0	0	0	0	0	1
29	25	22	18	20	17	20	17	16	15	18	20	21	18	22	18	14	12	15	12	13	15	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	22	19	21	25	28	25	28	32	34	35	38	34	38	40	46	43	44	43	41	44	41	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
35	30	27	23	27	30	26	24	22	26	30	28	25	23	28	30	26	22	26	24	26	29	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
15	12	11	13	15	12	16	13	10	12	16	15	17	13	15	12	10	6	3	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12	15	12	15	12	15	11	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
13	17	14	10	14	16	20	18	21	18	16	20	25	28	32	35	32	36	38	42	45	46	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
15	12	16	13	16	13	9	10	15	10	13	10	13	9	8	3	6	9	12	14	11	13	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	6	9	6	6	11	14	11	13	10	8	11	14	17	19	16	13	17	13	15	12	15	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	15	18	23	19	22	20	25	22	19	16	18	22	19	16	18	22	19	17	15	11	15	3
10	8	5	8	4	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
15	18	16	18	21	18	16	12	14	17	21	19	15	18	15	11	14	11	15	19	21	25	2
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13	12	8	5	7	4	7	9	6	9	6	2	0	0	0	0	0	0	0	0	0	0	1
6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8	9	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3	6	2	6	6	4	8	10	13	9	13	15	17	19	22	20	23	21	22	24	21	18	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
12	11	16	14	11	8	12	15	17	14	13	14	15	11	12	14	16	19	15	12	16	17	2
6	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	14	16	13	15	12	10	8	6	3	6	7	3	7	5	2	5	8	3	0	0	0	2
6	2	3	5	9	5	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
5	9	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
11	16	18	14	11	8	12	7	10	12	13	15	11	6	9	12	9	13	16	13	16	18	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7	8	12	16	20	23	20	23	27	29	32	29	30	27	27	31	29	26	21	17	20	16	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	8	5	7	8	5	4	3	1	2	5	1	1	4	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	8	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6	9	8	10	16	18	17	13	16	13	9	13	17	13	10	12	17	21	24	21	24	21	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7	3	5	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	2	3	5	3	6	5	9	11	15	11	9	11	6	5	9	7	5	3	0	0	0	3
2	5	7	10	13	10	12	15	12	14	18	15	12	9	6	9	12	14	18	16	13	10	1
4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4	2	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	4	5	8	6	11	14	11	8	12	15	11	13	10	13	11	13	18	19	20	17	20	2
0	4	7	10	12	15	18	22	18	19	23	20	18	20	23	26	23	26	25	27	30	32	1
0	2	1	6	4	8	4	7	10	7	11	14	10	13	17	20	17	12	15	18	22	19	2
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	1	4	5	4	2	7	10	13	17	22	19	18	14	17	13	15	18	21	17	19	3
0	0	3	6	3	5	1	4	8	4	1	0	0	0	0	0	0	0	0	0	0	0	2
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	3	6	5	7	5	3	1	2	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	3	7	8	11	14	15	19	22	19	22	19	22	18	14	18	14	10	15	13	1
0	0	0	1	3	6	8	11	8	4	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	5	8	6	3	6	8	6	9	7	11	8	11	8	5	1	0	0	0	0	1
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	3	6	9	13	10	13	9	13	10	6	2	6	4	0	0	0	0	0	0	3
0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	4	2	5	5	7	5	6	2	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	4	2	7	4	8	9	7	11	13	16	12	16	14	17	21	19	16	2
0	0	0	0	3	6	11	16	13	16	12	14	18	15	19	15	19	22	17	14	19	16	3
0	0	0	0	3	7	11	7	9	6	3	2	6	4	7	9	13	8	11	16	20	17	3
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	3	7	9	5	8	11	15	12	17	21	24	20	18	14	15	10	12	8	3
0	0	0	0	0	4	7	4	7	9	9	11	8	5	0	0	0	0	0	0	0	0	3
0	0	0	0	0	5	9	11	13	17	15	17	14	18	21	19	15	19	23	20	16	13	3
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	3	6	10	7	11	15	12	16	19	22	18	16	12	10	12	14	17	2
0	0	0	0	0	3	8	5	3	4	7	5	8	11	7	3	0	0	0	0	0	0	2
0	0	0	0	0	0	4	7	9	8	6	5	7	4	1	5	2	5	1	5	3	1	3
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	3	4	1	4	8	11	10	12	10	13	11	8	4	0	0	0	2
0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	6	7	5	7	4	8	11	9	13	9	6	4	7	2	6	2	1
0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	4	6	2	1	1	4	1	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	4	8	13	17	14	16	13	15	16	14	10	14	10	11	14	11	3
0	0	0	0	0	0	2	6	9	7	4	6	6	4	1	4	7	12	11	6	11	15	1
0	0	0	0	0	0	0	2	6	9	7	10	6	11	8	4	0	0	0	0	0	0	3
0	0	0	0	0	0	0	3	7	3	5	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
